id,text,code,party
631,"Desinformation – das bewusste Verbreiten falscher Informationen – ist eine Gefahr für die freie Meinungsbildung und damit auch für die Demokratie.",05,GPS
632,"Wir stärken die Medienvielfalt auf allen Ebenen. Dazu sollen mehr finanzielle Mittel zur Verfügung stehen. Kleinere, lokale und regionale Medienunternehmen sollen weiterhin stärker unterstützt werden als die grossen.",05,GPS
633,"Wir unterstützen die Medien des Service Public und wehren uns gegen die wiederkehrenden Versuche, den Service Public im Medienbereich zu zerschlagen.",05,GPS
634,"Wir sorgen dafür, dass die Medien im digitalen Transformationsprozess unterstützt und in der Zukunft auch Online-Medien gefördert werden.",05,GPS
635,"Wir sorgen für gute Arbeitsbedingungen sowie die stärkere Unterstützung der Aus-, Fort- und Weiterbildung im Journalismus.",05,GPS
636,"Wir setzen uns dafür ein, dass die SRG den privaten Medien zu gleichen Bedingungen, nach klaren Spielregeln und unter Wahrung der Urheberrechte Programminhalte zur Verfügung stellt.",05,GPS
637,"Wir sorgen dafür, dass gemeinsame Infrastruktur-Plattformen für private journalistische Produkte mit öffentlichen Geldern unterstützt werden.",05,GPS
638,"Wir stärken die Medienkompetenz, das kritische Hinterfragen von Quellen wie auch die Nutzung von Qualitätsjournalismus in der Schule, aber auch in der Gesellschaft insgesamt – sodass Menschen Desinformation schneller erkennen und weniger weiterverbreiten.",05,GPS
639,"Wir setzen uns dafür ein, dass die Zivilgesellschaft Desinformation in der Öffentlichkeit erkennen und entlarven kann – beispielsweise durch den Aufbau von unabhängigen Fact-Checking-Institutionen sowie durch transparente und faire Melde- und Moderationsverfahren auf Kommunikationsplattformen.",05,GPS
640,"Wir setzen Transparenz über politische Werbung auf allen Kommunikationsplattformen, insbesondere aber im digitalen Raum, durch. Nutzende erkennen, wer politische Werbung schaltet, nach welchen Parametern sie sich verbreitet und wer sie finanziert. Auch Social Bots – automatisierte Accounts – sind transparent ausgewiesen.",05,GPS
641,"Die grüne Sicherheitspolitik geht von einem umfassenden, langfristigen und deshalb nachhaltigen Sicherheitsbegriff aus. Sie richtet sich auf menschliche statt staatliche Sicherheit aus. Das sichere Leben bedeutet mehr als die Abwesenheit von Gewalt. Dennoch ist uns bewusst: Das körperlich und geistig unversehrte Leben ist auch in der verhältnismässig friedlichen Schweiz keine Selbstverständlichkeit. Wegen der Klimakrise müssen wir auch in der Schweiz wieder vermehrt lernen, mit Extremwetter und Naturgefahren umzugehen. Das Gesundheitswesen kann durch Epidemien und Pandemien massiv unter Druck geraten. Kriege und geopolitische Spannungen fordern die Schweiz und Europa zusätzlich heraus. Unsere zivilen und militärischen Sicherheitsorganisationen müssen sich an diese veränderte Ausgangslage anpassen, auch im Cyber-Raum.",05,GPS
642,"Wir unterstützen als Bund die Kantone und Gemeinden in der Klimaanpassung und koordinieren die Bestrebungen zum Schutz vor Naturgefahren wie Trockenheit, Überschwemmungen und Hitze, insbesondere in Städten.",05,GPS
643,"Wir stärken die zivile Cyber-Security: Sensibilisierungs- und Präventionskampagnen erreichen die gesamte Gesellschaft, wodurch sich Menschen und KMU besser schützen können. Die Cyber-Risiken sind jederzeit abschätzbar, weil wir eine umfassende Meldepflicht über Sicherheitslücken und eine Kultur der offenen Kommunikation über Cyber-Angriffe schaffen.",05,GPS
644,"Wir stärken die digitale Souveränität durch eine bewusste Datenhaltung in der Schweiz («Swiss Cloud») im Falle von sensiblen Daten.",05,GPS
645,"Wir erarbeiten eine friedenspolitische Gesamtstrategie, welche zivile und militärische Akteure miteinbezieht. Sie soll der veränderten Sicherheitslage in Europa Rechnung tragen und aufzeigen, wie der Frieden in der Schweiz gesichert werden kann.",05,GPS
646,"Wir setzen und dafür ein, dass die Armee und ihr massiv erhöhtes Budget verkleinert werden. Die Armee wird mittels einer ganzheitlichen Sicherheitsstrategie auf die aktuellen und zukünftigen Bedrohungen ausgerichtet. So braucht sie beispielsweise mehr defensive Cyber-Kompetenzen und einen agilen Luftpolizeidienst statt einer grossen Flotte von Angriffskampfjets.",05,GPS
647,"Wir erhöhen die Beiträge an die internationale Klimafinanzierung mit den vom Parlament gesprochenen zusätzlichen Mitteln aus dem Militärbudget (und nicht mit Mitteln aus der Entwicklungszusammenarbeit) – denn Klimaschutz ist auch Sicherheitspolitik.",05,GPS
648,"Wir fördern den Zivildienst statt höherer Bestände in der Armee. Wir schaffen die Dienstpflicht ab und öffnen – auf freiwilliger Basis – den Zivildienst für Einwohner*innen aller Geschlechter und Nationalitäten.",05,GPS
649,"Wir führen ein zentrales Waffenregister ein und das Hinterlegen von Ordonnanzwaffen in Zeughäusern oder Schiessständen wird obligatorisch.",05,GPS
650,"Wir stärken die erfolgreiche Präventionsarbeit im Bereich Radikalisierung und gewalttätiger Extremismus mit genügend Ressourcen. Dabei werden Rechtsextremismus und Frauenhass stärker in den Fokus genommen.",05,GPS
651,"Die Schweiz ist ein Teil Europas und der Weltgemeinschaft. Die grossen Herausforderungen unserer Zeit – die Klima- und Biodiversitätskrise, die Bekämpfung der globalen Ungleichheit, die Förderung der Demokratie – können wir nur global lösen. Wir müssen alles daransetzen, damit Menschen und Länder weltweit in Sicherheit und Frieden zusammenarbeiten können. Die Schweiz als reiches Land mit einer humanitären Tradition trägt eine besondere globale Verantwortung für eine friedliche und gerechte internationale Ordnung und eine gesunde Umwelt.",05,GPS
652,"Wir GRÜNE sind eine europäische Partei. Zusammen mit unseren europäischen Schwesterparteien setzen wir uns als European Greens für ein friedliches, ökologisches, demokratisches und soziales Europa mit gestärkten Menschenrechten ein. Anhaltender Frieden in Europa erfordert eine politische, kulturelle und wirtschaftliche Integration der europäischen Staaten. Das Fundament dafür bilden die dazu geschaffenen Institutionen wie die Europäische Union, der Europarat oder der Europäische Gerichtshof für Menschenrechte. Dieses Fundament muss gestärkt werden, gerade im Angesicht des russischen Angriffskriegs auf die Ukraine. Die Schweiz ist Teil des europäischen Projekts und soll sich als verlässliche Partnerin in die europäische Gemeinschaft einbringen.",05,GPS
653,"Spätestens seit dem unnötigen Abbruch der Verhandlungen für ein Rahmenabkommen durch den Bundesrat steckt die Schweizer Europapolitik in einer Sackgasse fest – die negativen Konsequenzen dieses Entscheids sind bereits heute sichtbar. Die Schweiz ist europapolitisch zunehmend handlungsunfähig. In einer Zeit der globalen Krisen können nationalstaatliche Alleingänge keine Perspektiven bringen. Umso wichtiger ist es, dass wir GRÜNE für eine neue Diskussionsbasis in der Schweizer Europapolitik einstehen. Überlassen wir Europa nicht der rechten Rhetorik!",05,GPS
654,"Der EU-Beitritt steht für uns GRÜNE als mittelfristige Vision weiterhin im Raum. Er ist jedoch keine realistische Option, um rasch aus der aktuellen europapolitischen Sackgasse hinauszufinden.",05,GPS
655,"Wir bekennen uns in der Verfassung und mit einem Europa-Gesetz zur Europäischen Integration und Zusammenarbeit. Wir brauchen endlich eine ambitionierte Europastrategie!",05,GPS
656,"Wir stabilisieren die Beziehungen der Schweiz zur Europäischen Union, indem wir die institutionellen Fragen mit einem Abkommen klären. Es beinhaltet ein geregeltes Verfahren zur Streitschlichtung sowie die Teilhabe der Schweiz an der Europäischen Rechtssetzung. Es stellt ausserdem den Lohnschutz sowie den Service Public auf heutigem Niveau sicher.",05,GPS
657,"Wir vertiefen unsere Beziehungen mit der EU in einem ersten Schritt mit neuen Abkommen in der Klimapolitik und in der Digitalpolitik. Zudem beteiligen wir uns am europäischen Green Deal.",05,GPS
658,"Wir assoziieren die Schweiz durch die Klärung der institutionellen Fragen wieder vollständig an den Europäischen Kooperationsprogrammen Horizon Europe, Erasmus+ und Creative Europe.",05,GPS
659,"Wir engagieren uns auch in Europa für den Schutz der natürlichen Lebensgrundlagen, den sozialen Ausgleich und die Demokratie. Dazu beteiligen wir die Schweiz am europäischen CO2-Grenzausgleich, der europäischen Demokratiestiftung, der europäischen Arbeitsbehörde und der Wiederaufbauplattform für die Ukraine.",05,GPS
660,"Wir setzen uns dafür ein, auch die Energiepolitik europäisch zu denken und zu planen. Strom und andere Energieträger können nicht nur national, sondern müssen strategisch zumindest europaweit geplant werden.",05,GPS
661,"Wir beteiligen uns an der europäischen Solarallianz. Durch eine eigene europäische Solarindustrie stärken wir die Unabhängigkeit und die Wertschöpfung unseres Kontinents, wovon auch wir in der Schweiz profitieren.",05,GPS
662,"Wir tragen zur Stärkung des europäischen Friedensprojekts bei, indem wir mithelfen, die Ukraine wieder aufzubauen. Wir setzen uns für ein starkes Völkerrecht ein und unterstützen eine Strafverfolgung der von Russland in der Ukraine begangen Kriegsverbrechen.",05,GPS
663,"Der globale Kampf um Rohstoffe sowie die offene Feindschaft einiger autoritärer Regimes gegenüber den demokratischen Staaten machen unsere Welt zusehends unsicher. Die auf dem Völkerrecht basierende internationale Ordnung erscheint fragil wie schon lange nicht mehr. In dieser angespannten Ära muss die Schweiz ihre internationale Friedens- und Sicherheitspolitik strategisch neu ausrichten. Ziel muss sein, die Voraussetzungen für ein friedliches Zusammenleben weltweit zu schaffen: Denn Frieden ist nur möglich, wenn Hunger und Armut weltweit bekämpft und unsere natürlichen Lebensgrundlagen gesichert werden.",05,GPS
664,"Die Schweizer Aussenpolitik muss sich an fünf Pfeilern orientieren: Demokratie, Menschenrechte, Rechtsstaat, Klima und Geschlechtergleichstellung. Dafür nutzt sie das Konzept der feministischen Aussenpolitik: Sie bedeutet nicht einfach eine Angelegenheit von Frauen für Frauen, sondern erlaubt eine menschenrechtsbasierte Neuorientierung der Aussenpolitik. Dies ermöglicht es, endlich den gordischen Knoten der Schweizer Aussenpolitik zu durchschlagen: Die Schweiz ist zwar zur militärischen Neutralität rechtlich verpflichtet, steht neutralitätspolitisch aber auf der Seite des Völkerrechts. Das heisst: Bei Verstössen gegen das Völkerrecht soll die Schweiz aktiv Sanktionen ergreifen – alles andere zeugt von Isolationismus und Geschäftemacherei auf Kosten der Menschenrechte. In diesem Kontext müssen wir insbesondere unsere Beziehungen mit China revidieren: Die Achtung von Menschenrechten und Umweltstandards ist eine zwingende Bedingung für die Zusammenarbeit.",05,GPS
665,"Wir schaffen eine kohärente Aussenpolitik. Wir machen Schluss mit der sektoriellen Politik: Kein Politikbereich (Aussenwirtschaft, Steuern, Sicherheit, Entwicklung, Migration, Gender, Umwelt, Gesundheit usw.) darf Massnahmen ergreifen, welche im Widerspruch zum Oberziel der Menschenrechtsförderung stehen.",05,GPS
666,"Wir setzen die Guten Dienste der Schweiz im Rahmen der europäischen und der Weltgemeinschaft aktiv für die Kooperation und die friedliche Lösung von Konflikten ein.",05,GPS
667,"Wir gestalten die Schweizer Neutralitätspolitik aktiv und engagiert, sie steht stets auf der Seite des Völkerrechts. Mit einer aktiven Sanktionspolitik unterstützen wir unsere Werthaltungen. Wir ermöglichen, dass die Schweiz gezielt gegen Personen und Organisationen vorgehen kann, die sich wegen schwerer Menschenrechtsverletzungen zu verantworten haben («Magnitsky Act»).",05,GPS
668,"Wir setzen durch, dass Vermögen und Sachwerte von Personen, Unternehmen und Organisationen, die von der Schweiz sanktioniert werden, konsequent ermittelt und eingefroren werden. Wir setzen uns für rechtsstaatlich korrekte Rahmenbedingungen ein, um solche Gelder einzuziehen und zugunsten der humanitären Hilfe in den betroffenen Ländern einzusetzen.",05,GPS
669,"Wir setzen uns weltweit für Abrüstung und Demilitarisierung ein. Die internationale Ordnung ist umso stabiler, je weniger Waffen verbreitet sind. Dazu verbieten wir Kriegsmaterialexporte aus der Schweiz. Wir ratifizieren zudem endlich den Atomwaffenverbotsvertrag und engagieren uns für ein internationales Abkommen, das autonome Waffensysteme («Roboterwaffen») ächtet.",05,GPS
670,"Wir stärken das Völkerrecht, indem wir unterstützen, dass Kriegsverbrechen weltweit verfolgt und aufgearbeitet werden. Wir setzen die universelle Zuständigkeit für Kriegsverbrechen in der Schweiz durch.",05,GPS
671,"Wir implementieren eine feministische Aussenpolitik. Sie stärkt die Rechte, Ressourcen und Repräsentation von Frauen weltweit. Dazu gehören beispielsweise der Schutz vor Gewalt und der Zugang zu Bildung. Auch eine bessere Repräsentation lohnt sich: Die Mitarbeit von Frauen in konflikt- und kriegsbezogenen Verhandlungen führt erwiesenermassen eher zu friedlichen Lösungen.",05,GPS
672,"Wir investieren mindestens 1% des Schweizer BIP in die Entwicklungszusammenarbeit. Weil Klimaschutz auch Sicherheitspolitik ist, bezahlen wir die Beiträge an die internationale Klimafinanzierung nicht zulasten der Entwicklungszusammenarbeit, sondern entnehmen das Geld aus dem Militärbudget.",05,GPS
673,"Wir setzen uns für globale Ernährungssicherheit ein, indem wir mehr humanitäre Hilfe leisten und die finanzielle Unterstützung für UNO-Institutionen und NGO in diesem Bereich erhöhen. Zudem stärken wir die Transparenz in der Preisbildung von Lebensmitteln und regulieren die Lebensmittel-Märkte zugunsten von schwächeren Ländern.",05,GPS
674,"Wir kündigen das Freihandelsabkommen mit China, weil die Verletzungen der Menschenrechte durch das chinesische Regime gravierend sind. Wir setzen uns dafür ein, dass die Schweiz die Verbrechen benennt und zusammen mit der Weltgemeinschaft die Verantwortlichen sanktioniert.",05,GPS
675,"Internationaler Handel ist wichtig. Er macht wirtschaftliche Entwicklung vielerorts erst möglich – insbesondere auch in ärmeren Ländern. Das Problem ist nur: Der erwirtschaftete Reichtum wird nicht gerecht verteilt, vergrössert die Kluft zwischen Arm und Reich, anstatt sie zu schliessen. Gleichzeitig ist das heutige globale Wirtschaftssystem auf einem fossilen, umweltschädlichen Fundament gebaut und oft auch mitschuldig an Menschenrechtsverletzungen. Die Schweiz muss sich deshalb für mehr Nachhaltigkeit im Welthandel einsetzen. Alle Handelsbeziehungen sollen konsequent auf Nachhaltigkeit ausgerichtet werden – wie es schon die grüne Fair-Food-Initiative forderte.",05,GPS
676,"Auf internationaler Ebene muss ein Umdenken stattfinden: Nachhaltige Prozess- und Produktionsmethoden (PPM) müssen beim Marktzugang anerkannt werden, das heisst beim Import bevorzugt werden können. Eine Fair-Trade-Bio-Banane ist nicht das gleiche Produkt wie eine ausbeuterisch produzierte Pestizidbanane. Weiter müssen die Patentregeln überarbeitet werden. Der Zugang zu lebenswichtigen Gütern auch für die Ärmsten muss gewährleistet sein.",05,GPS
677,"Wir machen Menschenrechte, Armutsbekämpfung und Klima- und Umweltschutz zur Richtschnur der Schweizer Aussenhandelspolitik. Wichtig dabei ist die Gewährleistung von Ernährungssouveränität und der Rechte der Kleinbäuer*innen.",05,GPS
678,"Wir ergänzen bestehende und neue Handelsabkommen mit verbindlichen Nachhaltigkeitsbestimmungen.",05,GPS
679,"Wir priorisieren Handelsabkommen, die besonders vorbildlich sind. Sie bringen eine nachhaltige Landwirtschaft, existenzsichernde Löhne, die Verbesserung der Lage der Frauen und eine besonders ökologische Produktion von Lebensmitteln voran oder verfolgen weitergehende Ziele im Klimaschutz.",05,GPS
680,"Wir bekämpfen aktiv Handelsabkommen wie zum Beispiel das Mercosur- Abkommen, wenn diese keine griffigen Bestimmungen für den nachhaltigen Handel enthalten. Einen besonderen Fokus legen wir dabei auf den Schutz der Regenwälder.",05,GPS
681,"Wir setzen uns für die Lockerung des Patentschutzes in den Bereichen Medikamente und Saatgut ein und fördern weltweit einen gerechten Zugang zu Medikamenten, Impfstoffen und anderen medizinischen Gütern.",05,GPS
682,"Wir wehren uns gegen die Patentierung von Leben und Biopiraterie. Genetische oder biologische Ressourcen dürfen nur mit der Zustimmung des Herkunftslandes oder der lokalen Gemeinschaften und indigenen Völker, die die Ressourcen bisher züchteten und nutzten, patentiert und genutzt werden.",05,GPS
683,"Migration war schon immer Teil der Menschheitsgeschichte. Für die wirtschaftliche Entwicklung der Schweiz war sie sogar sehr wichtig. Migration kann auch eine Quelle des Wohlstands, der Innovation und der nachhaltigen Entwicklung sein. Die Schweiz braucht eine Migrationspolitik, welche sichere Wege der Migration eröffnet und denjenigen Schutz bietet, welche ihn brauchen. Die «Festung Europa», welche die Schweiz an den Aussengrenzen Europas mitaufgebaut hat, tritt diese Werthaltungen mit Füssen.",05,GPS
684,"Gemeinsam gestalten die europäischen Länder, auch die Schweiz, mit den Abkommen von Schengen und Dublin die hiesige Migrationspolitik. Die europäischen Werte müssen sich endlich auch darin widerspiegeln: Es braucht Solidarität mit schutzbedürftigen Menschen, die Achtung des Rechts auf die Prüfung eines Asylgesuchs sowie sichere Fluchtwege – denn nur so haben gerade die verletzlichsten Menschen überhaupt eine Chance auf Schutz statt Hetze. Der Schweiz kommt eine grosse globale Verantwortung zu, denn sie hat während Jahrhunderten mit der Ausbeutung anderer Weltgegenden Geschäfte gemacht. Heute schwindende Lebensgrundlagen und Migrationsbewegungen hängen eng mit dieser kolonialen Geschichte zusammen.",05,GPS
685,"Wir zeigen uns solidarisch: Die Schweiz hat die humanitären Werte und die Ressourcen, um bei der Verteilung von humanitären Visa und bei der Aufnahme von anerkannten Geflüchteten («Resettlement-Kontingente») grosszügig zu sein.",05,GPS
686,"Wir führen das Botschaftsasyl – die Möglichkeit, ein Asylgesuch auf Schweizer Botschaften und Konsulaten im Ausland zu stellen – wieder ein und schaffen so einen sicheren Fluchtweg. Das kommt insbesondere flüchtenden Frauen und Kindern zugute.",05,GPS
687,"Wir anerkennen die Flucht aufgrund der Klimaerhitzung, die Verfolgung aufgrund des Geschlechts oder der sexuellen Orientierung als Gründe für das Recht auf Asyl. Die Wehrdienstverweigerung soll im Kriegsfall oder bei Androhung unverhältnismässiger strafrechtlicher Folgen auch als Asylgrund anerkannt werden.",05,GPS
688,"Wir werden aktiv gegen die Gewalt an Europas Aussengrenzen: Frontex muss Geflüchtete schützen, statt sie abzuweisen und mit Pushbacks ins Elend zu stürzen.",05,GPS
689,"Wer sich an Pushbacks beteiligt, soll dafür geradestehen – dafür schaffen wir einen eigenen Straftatbestand «Pushback».",05,GPS
690,"Wir engagieren uns für einen Beitritt der Schweiz zum UNO-Migrationspakt.",05,GPS
691,"Wir entwickeln weniger restriktive Zugangswege für eine reguläre Ausbildungs- und Arbeitsmigration in die Schweiz für Menschen von ausserhalb der Europäischen Union.",05,GPS
692,"Das globale Wirtschaftsmodell ist fundamental ungerecht: Während in reichen Ländern ein umweltschädlicher Überkonsum immer mehr zum Standard wird, kämpfen die Menschen im globalen Süden mit den Folgen der Klimaerhitzung und des Raubbaus an ihren natürlichen Ressourcen. Die unfairen Spielregeln eines globalen Handels-, Finanz- und Steuersystems begünstigen primär reiche Tiefststeuerstandorte (darunter die Schweiz) und lokale Machteliten. Im Resultat fehlen die Steuereinnahmen dort, wo sie am meisten gebraucht würden – in den Staaten des Globalen Südens. Das wiederum führt dazu, dass Menschen durch fehlende Perspektiven, Hunger oder Krieg gezwungen sind, ihre Heimat zu verlassen und zu flüchten. Ziel muss es sein, diese Fluchtursachen an der Wurzel zu bekämpfen.",05,GPS
693,"Als globaler Finanz- und Rohstoffhandelsplatz hat die Schweiz eine besonders hohe Verantwortung für rasche Reformen zur Erfüllung der UNO-Nachhaltigkeitsziele. Die Schweizer Politik bezüglich internationaler Konzerne und Briefkastenfirmen ist beschämend. Mittels laschen Geldwäscherei-, Transparenz- und Konzernverantwortungsvorschriften und mit intransparenten Steuerprivilegien ziehen wir immer mehr Firmen an, welche Menschen ausbeuten und sich nicht um die Umwelt scheren. Freiwillige Vereinbarungen haben sich nicht bewährt, sondern führten im Gegenteil immer wieder dazu, dass die Schweiz in alle möglichen Skandale verwickelt ist. Unser Unternehmensstandort muss endlich ein Vorbild in globaler Verantwortung werden.",05,GPS
694,"Wir verpflichten die Konzerne zur Respektierung von Menschenrechten und Umweltstandards – dank Lieferkettengesetz und Konzernverantwortung.",05,GPS
695,"Wir unterstellen den Rohstoffhandelsplatz Schweiz einer rechtsstaatlichen Kontrolle und schaffen dazu die unabhängigen Rohstoffmarktaufsicht (Rohma).",05,GPS
696,"Wir beenden die ungerechte Pauschalbesteuerung für ausländische Staatsangehörige.",05,GPS
697,"Wir schaffen Transparenz über die Eigentumsverhältnisse von Firmen (Register der wirtschaftlichen Berechtigten) und bekämpfen so die Geldwäscherei wirksam. Anwält*innen unterstellen wir dem Geldwäschereigesetz.",05,GPS
698,"Wir sorgen für mehr Transparenz über die Auswirkungen von Steuersenkungen. Mit einem Monitoring soll aufgezeigt werden, ob die Versprechungen vergangener Steuergesetzänderungen (USRII, STAF) auch tatsächlich eingetroffen sind.",05,GPS
699,"Wir bereiten dem globalen Tiefststeuerwettbewerb ein Ende und stärken die internationalen Bemühungen für eine rasche und ambitionierte Einführung der globalen Mindeststeuer sowie einer Besteuerung der digitalen Wirtschaft (Säule 1 und 2 der OECD-Steuerreform).",05,GPS
700,"Wir führen die Kriegsgewinnsteuer ein. Denn mit menschlichem Leid soll kein Geld verdient werden dürfen. Die Einnahmen sollen für einen grünen Wiederaufbau, für die Friedensförderung und für die Behebung der wirtschaftlichen Schäden verwendet werden.",05,GPS
701,"Die Begrenzung des globalen Temperaturanstiegs auf 1.5 Grad ist die grosse Herausforderung dieses Jahrhunderts. Als internationales Finanzschwergewicht verfügt der Schweizer Finanzplatz über einen besonders mächtigen Hebel für die Bekämpfung der Klimaerhitzung. Das gilt insbesondere auch für jene Bereiche, in welchen die klima- und umweltpolitischen Regulierungen der Schweiz keine Wirkung entfalten (können) – zum Beispiel dann, wenn über den Schweizer Finanzplatz Investitionen im Ausland getätigt oder Kredite an ausländische Unternehmen vergeben werden.",05,GPS
702,"Aktuell jedoch investiert der Schweizer Finanzplatz immer noch in grossem Stil in fossile Rohstoffe – und trägt damit zu einer Klimaerhitzung von 4 bis 6 Grad bei. Das kann und muss sich ändern. Zukünftig wird es keinen Platz mehr haben für einen Finanzplatz, welcher sich weigert, seinen Beitrag an die nachhaltige Entwicklung und die Pariser Klimaziele zu leisten. Der Schweizer Finanzplatz muss endlich eine Vorbildfunktion in Sachen Nachhaltigkeit übernehmen – sonst macht er sich selbst zum Auslaufmodell. Wir GRÜNE wollen in der nächsten Legislatur darum dafür sorgen, dass die Finanzflüsse endlich auf ein 1.5 Grad-Erwärmungsszenario ausgerichtet und somit kompatibel mit dem Pariser Klimaabkommen werden.",05,GPS
703,"Wir verabschieden im Parlament einen verbindlichen CO2-Absenkpfad für den Schweizer Finanzplatz, der mit dem 1.5-Grad-Ziel des Pariser Klimaabkommen kompatibel ist.",05,GPS
704,"Wir verbieten die Finanzierung von besonders klima- und umweltschädlichen Tätigkeiten, wie zum Beispiel die Förderung von Öl und Gas aus Teersand und Fracking oder die Abholzung der Regenwälder.",05,GPS
705,"Wir erlassen ein Finanzierungsverbot für die Produktion von chemischen und biologischen (Massen-)Vernichtungswaffen, Kernwaffen sowie von weiteren international geächteten Kriegsmitteln wie Streubomben oder Antipersonenminen.",05,GPS
706,"Wir legen verbindliche und griffige Nachhaltigkeitsdefinitionen fest und verhindern so Greenwashing. Investitionen und Tätigkeiten dürfen nur dann als nachhaltig eingestuft werden, wenn sie im Minimum kompatibel mit dem Pariser- Klimaabkommen und den UNO-Nachhaltigkeitszielen sind und die Biodiversität nachweislich nicht beeinträchtigen. Fossiles Gas und Atomkraft dürfen nicht als nachhaltige Energieträger eingestuft werden.",05,GPS
707,"Wir sorgen dafür, dass in den finanzmarktrelevanten Aus- und Weiterbildungen der Nachhaltigkeit mehr Priorität beigemessen wird.",05,GPS
708,"Wir schreiben verbindlich fest, dass öffentliche Gelder – zum Beispiel diejenigen der Nationalbank, der Kantonalbanken oder von staatsnahen und staatseigenen Betrieben – sowie die Gelder der Vorsorgeeinrichtungen konsequent nachhaltig angelegt werden müssen Wir schaffen eine grüne Investitionsbank.",05,GPS
709,"Wir verstehen Politik als ein umfassendes Mittel zur Gestaltung unseres gesellschaftlichen Zusammenlebens. Dabei setzen wir uns für eine nachhaltige Entwicklung ein, wobei soziale, wirtschaftliche und ökologische Ziele gleichermassen berücksichtigt werden sollen. Grundlage dafür sind eine innovative und nachhaltig ausgerichtete Marktwirtschaft, eine lebendige Demokratie, ein sorgsamer Umgang mit unserer Umwelt sowie eine tolerante und solidarische Gesellschaft.",06,glp
710,"Eine intakte Umwelt und gesunde Finanzen sind die Basis zur Wahrung unseres Wohlstandes. Diese Lebensgrundlage gilt es mit einem nachhaltigen Wachstum für künftige Generationen zu erhalten. Damit sich auch unsere Nachkommen in ihrem Leben frei entfalten können, stehen wir in der Pflicht, ihnen weder ökologische noch finanzielle Altlasten zu hinterlassen. Das wollen wir in erster Linie mit Anreizen und nur wo nicht anders möglich mit Vorschriften und Verboten erreichen. Für uns ist der Erhalt der Biodiversität eine Verpflichtung und eine wirtschaftliche Notwendigkeit.",06,glp
711,"Wir wollen in einer pluralistischen Gesellschaft leben, in der die individuelle Freiheit und die Eigenverantwortung einen sehr hohen Stellenwert geniessen. Diese Freiheit darf nur dann eingeschränkt werden, wenn die Freiheit Dritter beschnitten wird oder ihnen Schaden droht. Der Staat soll den Menschen nicht vorschreiben, wie sie zu leben haben und sich gegenüber allen Weltanschauungen neutral verhalten, solange diese mit unserer Rechtsordnung vereinbar sind. Die Gleichstellung von Mann und Frau und aller Familienund Lebensmodelle sowie die Chancengerechtigkeit sind für uns selbstverständlich und sicherzustellen. Diskriminierung und Rassismus haben in unserer Gesellschaft keinen Platz.",06,glp
712,"Wir stehen zum schweizerischen Modell der direkten Demokratie und des föderalistisch aufgebauten Staates, der unserer kulturellen und sprachlichen Vielfalt Rechnung trägt. Die Grundrechte und das Völkerrecht sind verbindlich. Grünliberale Politik ist sachorientiert. Die Lösung ist höher zu werten als die Parteipolitik im veralteten Links-Rechts-Schema. Für die Erreichung unserer politischen Ziele setzen wir auf einen Umgang im Zeichen des gegenseitigen Respekts. Wir machen Politik für die Allgemeinheit und verfolgen keine Partikularinteressen. Die Zukunft wollen wir aktiv mitgestalten und sind überzeugt, dass sich Wohlstand, Fortschritt, eine intakte Umwelt und eine liberale Staatsordnung vereinbaren lassen.",06,glp
713,"Unser heutiger Energieverbrauch ist nicht nachhaltig. Wir konsumieren mehr, als wir aus erneuerbaren Quellen bereitstellen können. Weil nicht verbrauchte Energie die umweltschonendste überhaupt ist, steht für uns das Bemühen um Energieeffizienz und einen möglichst geringen Energieverbrauch an oberster Stelle. Wir unterstützen die rasche Einführung zeitgemässer Geräteund Technologiestandards und fordern verstärkte Anstrengungen bei Gebäudesanierungen.",06,glp
714,"Unsere Gesellschaft wird immer auf Energie als Schlüsselressource angewiesen sein. Zur Schonung von Klima und Umwelt müssen wir unsere Energieversorgung aber umstellen: weg von CO2-lastigen Technologien und der Atomkraft mit ihren unvorhersehbaren technischen und finanziellen Risiken, hin zu erneuerbaren Energien. Mit dieser Umstellung reduzieren wir nicht nur die Umweltbelastung, sondern auch die Importabhängigkeit von Öl, Gas und Uran aus politisch instabilen Regionen, in denen oftmals Menschenrechtsverletzungen stattfinden.",06,glp
715,"Die weltweiten Klimaveränderungen haben weitreichende Folgen auf Mensch, Wirtschaft und Umwelt und verstärken regionale und globale Konflikte um die abnehmenden natürlichen Ressourcen. Deshalb müssen Anstrengungen zur Verminderung negativer menschlicher Einflüsse auf das Klima, insbesondere des Ausstosses von Treibhausgasen, rasch und konsequent verstärkt werden. Gleichzeitig sind auf globaler, regionaler und lokaler Ebene stufengerechte Massnahmen zur Anpassung an den Klimawandel wichtig. Natürliche Ressourcen müssen durch das Schliessen von Stoffkreisläufen effizienter genutzt, ihr Verbrauch verringert und Abfälle vermieden werden. Dafür braucht es Kostenwahrheit und Transparenz über den gesamten Lebenszyklus von Produkten, natürlichen Ressourcen und Energieformen.",06,glp
